Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
cotton-satin-blue-printed-fabric-1,Cotton Satin Blue Printed Fabric.,<p>Cotton Satin Printed Fabric</p>,Saroj Fabrics,,Cotton Satin Printed,"Blue, Cotton Satin, Cotton Satin Printed, FABRICS, New July, Normal, ready",TRUE,Title,Default Title,,,,,T011568,40,shopify,16,deny,manual,287.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.04.19_3.jpg?v=1632757923,1,,FALSE,Buy Cotton Satin Printed Fabric Online,,,,,,,,,,,,,,,,g,,,active
cotton-satin-blue-printed-fabric-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.04.19_4.jpg?v=1632757938,2,,,,,,,,,,,,,,,,,,,,,,
linen-printed-fabric-3,Linen Beige Printed Fabric.,<p>Linen Printed Fabric</p>,Saroj Fabrics,,Linen Printed,"44 Inch, Beige, FABRICS, Linen Printed, New, New Jan 2021, New July, Normal, ready",TRUE,Title,Default Title,,,,,GK336987,40,shopify,10,deny,manual,337.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.04.19_5.jpg?v=1632839210,1,,FALSE,Buy Linen Printed Fabric Online,,,,,,,,,,,,,,,,g,,,active
linen-printed-fabric-3,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.04.19_6.jpg?v=1632839242,2,,,,,,,,,,,,,,,,,,,,,,
cotton-satin-cream-printed-fabric,Cotton Satin Cream Printed Fabric,<p>Cotton Satin Printed Fabric</p>,Saroj Fabrics,,Cotton Satin Printed,"Blue, Cotton Satin, Cotton Satin Printed, Cream, FABRICS, New July, Normal, ready",TRUE,Title,Default Title,,,,,T011568,40,shopify,16,deny,manual,287.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.04.20_1.jpg?v=1632841698,1,,FALSE,Buy Cotton Satin Printed Fabric Online,,,,,,,,,,,,,,,,g,,,active
cotton-satin-cream-printed-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.04.20_2.jpg?v=1632841718,2,,,,,,,,,,,,,,,,,,,,,,
cotton-linen-printed-fabric,Cotton Linen Blue Printed Fabric,<p>Linen Printed Fabric</p>,Saroj Fabrics,,Linen Printed,"44 Inch, Blue, FABRICS, Linen Printed, New, New Jan 2021, New July, Normal, ready",TRUE,Title,Default Title,,,,,GK337073,40,shopify,16,deny,manual,437.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.04.54.jpg?v=1632842643,1,,FALSE,Buy Linen Printed Fabric Online,,,,,,,,,,,,,,,,g,,,active
cotton-linen-printed-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.04.21.jpg?v=1632842664,2,,,,,,,,,,,,,,,,,,,,,,
silk-printed-fabric-1,Silk  Printed Fabric.,,Saroj Fabrics,,Silk Printed,"Baby Pink, Blue, Brown, Coffee Brown, Cotton Printed, FABRICS, New July, New September, Normal, Orange, ready, Silk Printed, Summer",TRUE,Title,Default Title,,,,,GK336063,40,shopify,16,deny,manual,337.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.04.55.jpg?v=1632913473,1,,FALSE,Buy Cotton Silk Printed Fabric Online,Cotton Silk Printed Fabric,,,,,,,,,,,,,,,g,,,active
silk-printed-fabric-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.04.55_1.jpg?v=1632913497,2,,,,,,,,,,,,,,,,,,,,,,
silk-blue-printed-fabric,Silk Blue Printed Fabric,,Saroj Fabrics,,Silk Printed,"Blue, Brown, Coffee Brown, Cotton Printed, FABRICS, New July, New September, Normal, Orange, ready, Silk Printed, Summer",TRUE,Title,Default Title,,,,,GK336063,40,shopify,16,deny,manual,337.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.04.55_2.jpg?v=1632913786,1,,FALSE,Buy Cotton Silk Printed Fabric Online,Cotton Silk Printed Fabric,,,,,,,,,,,,,,,g,,,active
silk-blue-printed-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.04.55_3.jpg?v=1632913801,2,,,,,,,,,,,,,,,,,,,,,,
linen-peach-printed-fabric,Linen  Peach  Printed Fabric.,<p>Linen Printed Fabric</p>,Saroj Fabrics,,Linen Printed,"44 Inch, Cream, FABRICS, Linen Printed, New, New July, Normal, Peach, ready",TRUE,Title,Default Title,,,,,GK337073,40,shopify,14,deny,manual,437.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.04.55_4.jpg?v=1632914213,1,,FALSE,Buy Linen Printed Fabric Online,,,,,,,,,,,,,,,,g,,,active
linen-peach-printed-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.04.55_5.jpg?v=1632914051,2,,,,,,,,,,,,,,,,,,,,,,
linen-printed-fabric-5,Linen  Printed Fabric,<p>Linen Printed Fabric</p>,Saroj Fabrics,,Linen Printed,"44 Inch, Cream, FABRICS, Linen Printed, New, New July, Normal, ready",TRUE,Title,Default Title,,,,,GK337072,40,shopify,0,deny,manual,437.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.05.18.jpg?v=1632915253,1,,FALSE,Buy Linen Printed Fabric Online,,,,,,,,,,,,,,,,g,,,active
linen-printed-fabric-5,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.04.55_10.jpg?v=1632915285,2,,,,,,,,,,,,,,,,,,,,,,
linen-printed-fabric-10,Linen  Printed Fabric.,<p>Linen Printed Fabric</p>,Saroj Fabrics,,Linen Printed,"44 Inch, Cream, FABRICS, Linen Printed, New, New July, Normal, ready",TRUE,Title,Default Title,,,,,GK337072,40,shopify,16,deny,manual,437.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.05.19_8.jpg?v=1632923222,1,,FALSE,Buy Linen Printed Fabric Online,,,,,,,,,,,,,,,,g,,,active
linen-printed-fabric-10,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.05.19_9.jpg?v=1632923263,2,,,,,,,,,,,,,,,,,,,,,,
chanderi-embroidery-fabric-1,Chanderi Embroidery Fabric,,Saroj Fabrics,,Embroidered Chanderi,"44 Inch, Chanderi, Embroidered, Embroidered Chanderi, FABRICS, New July, Normal, ready",TRUE,Title,Default Title,,,,,V117990,60,shopify,16,deny,manual,837.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.05.20.jpg?v=1632924696,1,,FALSE,Buy Banarasi Chanderi Embroidery Fabric Online,"Banarasi Chanderi Embroidery Fabric. A beautiful blend of Cotton, Silk thread and zari results to Chanderi fabric. Chanderi fabric comes from a small town, Chanderi town in Madhya Pradesh. The fabric is a result of traditional methods of hand weaving that have been developed over the centuries and passed down through generations. Create your own designs by selecting our Chanderi embroideries in different shades of pastels and earthy colours, with a work of different embroidered coloured threads, patterns and designs.",,,,,,,,,,,,,,,g,,,active
chanderi-embroidery-fabric-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.05.19_14.jpg?v=1632924712,2,,,,,,,,,,,,,,,,,,,,,,
chanderi-embroidery-fabric-4,Chanderi Embroidery Fabric,,Saroj Fabrics,,Embroidered Chanderi,"44 Inch, Chanderi, Embroidered, Embroidered Chanderi, FABRICS, New July, Normal, ready",TRUE,Title,Default Title,,,,,V117990,60,shopify,16,deny,manual,837.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.06.03_1.jpg?v=1632925253,1,,FALSE,Buy Banarasi Chanderi Embroidery Fabric Online,"Banarasi Chanderi Embroidery Fabric. A beautiful blend of Cotton, Silk thread and zari results to Chanderi fabric. Chanderi fabric comes from a small town, Chanderi town in Madhya Pradesh. The fabric is a result of traditional methods of hand weaving that have been developed over the centuries and passed down through generations. Create your own designs by selecting our Chanderi embroideries in different shades of pastels and earthy colours, with a work of different embroidered coloured threads, patterns and designs.",,,,,,,,,,,,,,,g,,,active
chanderi-embroidery-fabric-4,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.06.03_2.jpg?v=1632925271,2,,,,,,,,,,,,,,,,,,,,,,
organza-embroidery-fabric-4,Organza Embroidery Fabric,<p><br></p>,Saroj Fabrics,,Embroidered Organza,"44 Inch, Embroidered, Embroidered Organza, FABRICS, Lucknowi Embroidery, New, New Jan 2021, Normal, Organza, ready",TRUE,Title,Default Title,,,,,V120491,60,shopify,10,deny,manual,437.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.06.04_4.jpg?v=1632926775,1,,FALSE,Buy Organza Embroidery Fabric Online,"Taupe Organza With Lucknowi Embroidery Fabric. Organza is a light sheer fabric that was originally made from silk. The modernized version of the fabric, however, can be created not only with silk but also polyester or nylon, or even a blend of the three. While the look and feel, similar to silk, it is a lot thinner and is made of a plain weave. Organza is also known for being a lightweight material as well as being a crisp and stiff fabric. Our organza embroideries range in various different colours of the base fabric, having various patters and designs with work of sequins, silk and viscose thread work, and zari.",,,,,,,,,,,,,,,g,,,active
organza-embroidery-fabric-4,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.06.04_5.jpg?v=1632926795,2,,,,,,,,,,,,,,,,,,,,,,
chanderi-block-print-fabric,Chanderi Block  Print Fabric,<p>Chanderi Print Fabric</p>,Saroj Fabrics,,Chanderi Printed,"44 Inch, Beige, Blue Elephant And Leaf, Chanderi, Chanderi Printed, FABRICS, Normal, Printed, ready",TRUE,Title,Default Title,,,,,V120640,35,shopify,16,deny,manual,287.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.06.04_6.jpg?v=1632927028,1,,FALSE,Buy Beige Chanderi With Blue Elephant And Leaf Print Fabric Online,,,,,,,,,,,,,,,,g,,,active
chanderi-block-print-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.06.04_7.jpg?v=1632927043,2,,,,,,,,,,,,,,,,,,,,,,
chanderi-print-fabric-4,Chanderi  Block Print Fabric,,Saroj Fabrics,,Chanderi Printed,"44 Inch, Beige, Blue Elephant And Leaf, Chanderi, Chanderi Printed, FABRICS, Normal, Printed, ready",TRUE,Title,Default Title,,,,,V120640,35,shopify,16,deny,manual,287.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.06.04_8.jpg?v=1632929705,1,,FALSE,Buy Beige Chanderi With Blue Elephant And Leaf Print Fabric Online,,,,,,,,,,,,,,,,g,,,active
chanderi-print-fabric-4,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.06.04_9.jpg?v=1632929720,2,,,,,,,,,,,,,,,,,,,,,,
cotton-printed-fabric-22,Cotton Printed  Fabric,<p> Cotton Fabric</p>,Saroj Fabrics,,Cotton Printed,"Blue, Cotton, Cotton Printed, FABRICS, Geometric Design, New May, Normal, ready, Summer",TRUE,Title,Default Title,,,,,GK336982,40,shopify,11,deny,manual,137.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.06.04_12.jpg?v=1632930319,1,,FALSE,Buy Blue Geometric Design Cotton  Fabric Online,Blue Geometric Design Cotton  Fabric,,,,,,,,,,,,,,,g,,,active
cotton-printed-fabric-22,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.06.04_13.jpg?v=1632930336,2,,,,,,,,,,,,,,,,,,,,,,
cotton-printed-fabric-23,Cotton Printed  Fabric,<p> Cotton Fabric</p>,Saroj Fabrics,,Cotton Printed,"Blue, Cotton, Cotton Printed, FABRICS, Geometric Design, New May, Normal, ready, Summer",TRUE,Title,Default Title,,,,,GK336982,40,shopify,16,deny,manual,137.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.06.33.jpg?v=1632930528,1,,FALSE,Buy Blue Geometric Design Cotton  Fabric Online,Blue Geometric Design Cotton  Fabric,,,,,,,,,,,,,,,g,,,active
cotton-printed-fabric-23,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.06.04_14.jpg?v=1632930544,2,,,,,,,,,,,,,,,,,,,,,,
cotton-printed-fabric-25,Cotton Printed  Fabric.,<p> Cotton Fabric</p>,Saroj Fabrics,,Cotton Printed,"Blue, Cotton, Cotton Printed, FABRICS, Geometric Design, New May, Normal, ready, Summer",TRUE,Title,Default Title,,,,,GK336982,40,shopify,0,deny,manual,137.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.06.33_1.jpg?v=1632930742,1,,FALSE,Buy Blue Geometric Design Cotton  Fabric Online,Blue Geometric Design Cotton  Fabric,,,,,,,,,,,,,,,g,,,active
cotton-printed-fabric-26,Cotton Printed  Fabric,<p> Cotton Fabric</p>,Saroj Fabrics,,Cotton Printed,"Blue, Cotton, Cotton Printed, FABRICS, Geometric Design, New May, Normal, ready, Summer",TRUE,Title,Default Title,,,,,GK336980,40,shopify,14,deny,manual,137.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.06.04_10.jpg?v=1632931130,1,,FALSE,Buy Blue Geometric Design Cotton  Fabric Online,Blue Geometric Design Cotton  Fabric,,,,,,,,,,,,,,,g,,,active
cotton-printed-fabric-26,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.06.04_11.jpg?v=1632931148,2,,,,,,,,,,,,,,,,,,,,,,
georgette-embroidery-fabric-8,Georgette  Embroidery Fabric,<p>Georgette Embroidery Fabric</p>,Saroj Fabrics,,Embroidered Georgette,"44 Inch, Embroidered, Embroidered Georgette, FABRICS, Georgette, Georgette Lucknowi, New, New Jan 2021, ready",TRUE,Title,Default Title,,,,,V120558,60,shopify,16,deny,manual,537.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.06.33_2.jpg?v=1632934922,1,,FALSE,Buy Georgette Luckhnowi Embroidery Fabric Online,,,,,,,,,,,,,,,,g,,,active
georgette-embroidery-fabric-8,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.06.33_3.jpg?v=1632934940,2,,,,,,,,,,,,,,,,,,,,,,
georgette-sequence-stripe-fabric,Georgette Sequence Stripe Fabric,<p>Georgette Embroidery Fabric</p>,Saroj Fabrics,,Embroidered Georgette,"44 Inch, Embroidered, Embroidered Georgette, FABRICS, Georgette, Georgette Lucknowi, New, New Jan 2021, ready",TRUE,Title,Default Title,,,,,V118465,60,shopify,11,deny,manual,337.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.06.33_4.jpg?v=1632935239,1,,FALSE,Buy Georgette Luckhnowi Embroidery Fabric Online,,,,,,,,,,,,,,,,g,,,active
georgette-sequence-stripe-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.06.33_5.jpg?v=1632935256,2,,,,,,,,,,,,,,,,,,,,,,
laknavi-georgette-fabric,laknavi Georgette Fabric.,<p>Georgette  Fabric</p>,Saroj Fabrics,,Embroidered Georgette,"44 Inch, Embroidered, Embroidered Georgette, FABRICS, Georgette, Georgette Lucknowi, New, New Jan 2021, ready",TRUE,Title,Default Title,,,,,V120714,60,shopify,16,deny,manual,537.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.06.43.jpg?v=1632935497,1,,FALSE,Buy Georgette Luckhnowi Embroidery Fabric Online,,,,,,,,,,,,,,,,g,,,active
laknavi-georgette-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.06.43_1.jpg?v=1632935513,2,,,,,,,,,,,,,,,,,,,,,,
georgette-fabric,Georgette Fabric,<p>Georgette Embroidery Fabric</p>,Saroj Fabrics,,Embroidered Georgette,"44 Inch, Embroidered, Embroidered Georgette, FABRICS, Georgette, Georgette Lucknowi, New, New Jan 2021, ready",TRUE,Title,Default Title,,,,,V120546,60,shopify,16,deny,manual,337.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.06.43_4.jpg?v=1632936204,1,,FALSE,Buy Georgette Luckhnowi Embroidery Fabric Online,,,,,,,,,,,,,,,,g,,,active
georgette-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.06.43_5.jpg?v=1632936217,2,,,,,,,,,,,,,,,,,,,,,,
linen-embroidery-fabric-8,Linen Embroidery Fabric,,Saroj Fabrics,,Embroidered Linen,"44 Inch, Embroidered, Embroidered Linen, FABRICS, Linen, New, New July, New September, ready",TRUE,Title,Default Title,,,,,GK336054,60,shopify,10,deny,manual,637.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.06.44_1.jpg?v=1632936905,1,,FALSE,Buy Linen Embroidery Fabric Online,,,,,,,,,,,,,,,,g,,,active
linen-embroidery-fabric-8,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.06.44_2.jpg?v=1632936918,2,,,,,,,,,,,,,,,,,,,,,,
chinnon-printed-fabric,Chinnon Printed Fabric,,Saroj Fabrics,,Chinnon Chiffon Printed,"Chinnon Chiffon, Chinnon Chiffon Printed, Cream Off White, FABRICS, Multicolour, New, New Jan 2021, Normal, ready",TRUE,Title,Default Title,,,,,GK336918,0,shopify,16,deny,manual,187.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.06.44_3.jpg?v=1632937293,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,active
chinnon-printed-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.06.44_4.jpg?v=1632937306,2,,,,,,,,,,,,,,,,,,,,,,
chinnon-printed-fabric-1,Chinnon Digital Printed Fabric,,Saroj Fabrics,,Chinnon Chiffon Printed,"Chinnon Chiffon, Chinnon Chiffon Printed, Cream Off White, FABRICS, Multicolour, New, New Jan 2021, Normal, ready",TRUE,Title,Default Title,,,,,GK336918,0,shopify,16,deny,manual,187.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.07.06.jpg?v=1632937533,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,active
chinnon-printed-fabric-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.07.06_1.jpg?v=1632937548,2,,,,,,,,,,,,,,,,,,,,,,
chinnon-printed-fabric-2,Chinnon Printed Fabric,,Saroj Fabrics,,Chinnon Chiffon Printed,"Chinnon Chiffon, Chinnon Chiffon Printed, Cream Off White, FABRICS, Multicolour, New, New Jan 2021, Normal, ready",TRUE,Title,Default Title,,,,,GK336918,0,shopify,16,deny,manual,187.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.07.07.jpg?v=1632937807,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,active
chinnon-printed-fabric-2,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.07.07_1.jpg?v=1632937823,2,,,,,,,,,,,,,,,,,,,,,,
chinnon-digital-printed-fabric,Chinnon Digital Printed Fabric,,Saroj Fabrics,,Chinnon Chiffon Printed,"Chinnon Chiffon, Chinnon Chiffon Printed, Cream Off White, FABRICS, Multicolour, New, New Jan 2021, Normal, ready",TRUE,Title,Default Title,,,,,GK336918,0,shopify,16,deny,manual,187.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.07.07_3.jpg?v=1633254614,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,active
chinnon-digital-printed-fabric,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.07.07_4.jpg?v=1633254633,2,,,,,,,,,,,,,,,,,,,,,,
chinnon-digital-printed-fabric-1,Chinnon Digital Printed Fabric,,Saroj Fabrics,,Chinnon Chiffon Printed,"Chinnon Chiffon, Chinnon Chiffon Printed, Cream Off White, FABRICS, Multicolour, New, New Jan 2021, Normal, ready",TRUE,Title,Default Title,,,,,GK336918,0,shopify,16,deny,manual,187.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.07.07_5.jpg?v=1633254950,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,active
chinnon-digital-printed-fabric-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.07.07_6.jpg?v=1633254974,2,,,,,,,,,,,,,,,,,,,,,,
chinnon-digital-printed-fabric-2,Chinnon Digital Printed Fabric,,Saroj Fabrics,,Chinnon Chiffon Printed,"Chinnon Chiffon, Chinnon Chiffon Printed, Cream Off White, FABRICS, Multicolour, New, New Jan 2021, Normal, ready",TRUE,Title,Default Title,,,,,GK336918,0,shopify,16,deny,manual,187.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.07.07_7.jpg?v=1633255216,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,active
chinnon-digital-printed-fabric-2,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.07.07_8.jpg?v=1633255233,2,,,,,,,,,,,,,,,,,,,,,,
chinnon-digital-printed-fabric-3,Chinnon Digital Printed Fabric,,Saroj Fabrics,,Chinnon Chiffon Printed,"Chinnon Chiffon, Chinnon Chiffon Printed, Cream Off White, FABRICS, Multicolour, New, New Jan 2021, Normal, ready",TRUE,Title,Default Title,,,,,GK336918,0,shopify,10,deny,manual,187.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.07.07_9.jpg?v=1633255484,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,active
chinnon-digital-printed-fabric-3,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.07.07_10.jpg?v=1633255514,2,,,,,,,,,,,,,,,,,,,,,,
chinnon-digital-printed-fabric-5,Chinnon Digital Printed Fabric,,Saroj Fabrics,,Chinnon Chiffon Printed,"Chinnon Chiffon, Chinnon Chiffon Printed, Cream Off White, FABRICS, Multicolour, New, New Jan 2021, Normal, ready",TRUE,Title,Default Title,,,,,GK336918,0,shopify,16,deny,manual,187.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.07.07_11.jpg?v=1633256003,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,active
chinnon-digital-printed-fabric-5,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.07.07_12.jpg?v=1633256020,2,,,,,,,,,,,,,,,,,,,,,,
chinnon-digital-printed-fabric-6,Chinnon Digital Printed Fabric,,Saroj Fabrics,,Chinnon Chiffon Printed,"Chinnon Chiffon, Chinnon Chiffon Printed, Cream Off White, FABRICS, Multicolour, New, New Jan 2021, Normal, ready",TRUE,Title,Default Title,,,,,GK336918,0,shopify,16,deny,manual,187.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0096/8264/9145/products/WhatsAppImage2021-09-25at16.07.08.jpg?v=1633256236,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,active
